position	filename	char_count	paragraph_count
1470	15904_The_Rover_Boys_on_the_River_Or_The_Search_for_the_.txt	232262	1815
1471	5420_Rab_and_His_Friends.txt	34849	71
1472	17624_A_Bibliographical_Antiquarian_and_Picturesque_Tour.txt	702025	782
1473	50400_Dave_Dawson_Flight_Lieutenant.txt	260704	1023
1474	2656_The_Papers_and_Writings_of_Abraham_Lincoln__Volume.txt	205467	189
1475	41481_Astounding_Stories_of_Super-Science_January_1930.txt	400453	1697
1476	30511_Birds_Illustrated.txt	54557	134
1477	51752_If_You_Was_a_Moklin.txt	43982	179
1478	32651_Adolescents_Only.txt	58351	221
1479	20856_Ten_From_Infinity.txt	218548	1310
1480	12878_The_Radio_Boys_in_the_Thousand_Islands_Or_The_Yank.txt	235040	1214
1481	3677_On_Our_Selection.txt	224164	818
1482	24731_The_Tale_of_Grunty_Pig.txt	72834	425
1483	19014_Nibsys_Christmas.txt	45203	114
1484	16591_Unity_of_Good.txt	79368	273
1485	22096_Stories_the_Iroquois_Tell_Their_Children.txt	131471	731
1486	8537_Lonesome_Land.txt	397308	1263
1487	51009_Picture_Bride.txt	8881	48
1488	7335_Jack_Harkaway_and_His_Sons_Escape_from_the_Brigand.txt	423558	3747
1489	106_Jungle_Tales_of_Tarzan.txt	410126	998
1490	27013_Hellhounds_of_the_Cosmos.txt	53634	250
1491	32108_The_Ego_Machine.txt	91687	488
1492	1952_The_Yellow_Wallpaper.txt	29517	224
1493	24714_Fairy_Tales_from_Brazil_How_and_Why_Tales_from_Bra.txt	126328	456
1494	1391_Penelopes_Irish_Experiences.txt	397538	809
1495	29300_Rodney_the_Partisan.txt	426447	1373
1496	17159_Women_of_Modern_France.txt	678107	985
1497	4376_Sowing_Seeds_in_Danny.txt	295369	1294
1498	5446_Uarda__a_Romance_of_Ancient_Egypt__Volume_08.txt	93292	345
1499	42315_The_Rise_and_Fall_of_the_Confederate_Government_Vo.txt	1897860	2971
1500	17677_The_Tree_of_Appomattox.txt	516170	1909
1501	22743_Ruth_Fielding_and_the_Gypsies_Or_The_Missing_Pearl.txt	234153	1402
1502	50702_Venus_Boy.txt	208340	1036
1503	12397_The_Star-Chamber_An_Historical_Romance_Volume_2.txt	374660	1098
1504	20919_The_Status_Civilization.txt	250168	1168
1505	7624_Devereux__Volume_01.txt	197083	470
1506	42901_Creatures_of_the_Abyss.txt	271624	1034
1507	4699_We_of_the_Never-Never.txt	471937	1246
1508	462_The_Errand_Boy_Or_How_Phil_Brent_Won_Success.txt	264304	1945
1509	18765_Famous_Adventures_and_Prison_Escapes_of_the_Civil_.txt	504053	623
1510	27933_Forest_Neighbors_Life_Stories_of_Wild_Animals.txt	301723	398
1511	24777_Celebrated_Travels_and_Travellers_Part_1.txt	1014168	1171
1512	5721_A_House_of_Gentlefolk.txt	337960	831
1513	15727_Gritlis_Children.txt	310172	991
1514	54803_Playing_Santa_Claus_and_Other_Christmas_Tales.txt	208973	892
1515	1711_Child_of_Storm.txt	492337	1549
1516	31626_The_Vilbar_Party.txt	19666	88
1517	7947_The_Diary_of_a_U-boat_Commander.txt	261483	1020
1518	26930_Over_the_top_with_the_25th_Chronicle_of_events_at_.txt	88829	120
1519	10904_Frank_Merriwells_Nobility_Or_The_Tragedy_of_the_Oc.txt	91811	676
1520	17813_At_Ypres_with_Best-Dunkley.txt	300567	546
1521	10795_YorkshireCoast_and_Moorland_Scenes.txt	143685	168
1522	22511_Rollo_on_the_Rhine.txt	242929	726
1523	17866_Murder_in_the_Gunroom.txt	378467	1349
1524	17160_Modern_Prose_And_Poetry_For_Secondary_Schools.txt	494093	1236
1525	24722_Letters_from_Port_Royal.txt	572175	1043
1526	32104_Turning_Point.txt	26778	119
1527	30214_The_Red_Hell_of_Jupiter.txt	133188	570
1528	3806_A_Modern_Cinderella_Or_The_Little_Old_Shoe_and_Oth.txt	218221	640
1529	12083_Eric_Or_Little.txt	506582	1818
1530	10107_With_British_Guns_in_Italy_A_Tribute_to_Italian_Ac.txt	410440	595
1531	4389_Roughing_It_in_the_Bush.txt	985737	2535
1532	26427_Cardinal_Newman_as_a_Musician.txt	72827	98
1533	5875_The_Rover_Boys_on_the_Ocean_Or_A_chase_for_a_fortu.txt	230574	1713
1534	434_The_Circular_Staircase.txt	371299	1412
1535	21511_Bells_Cathedrals_The_Priory_Church_of_St_Bartholom.txt	131474	308
1536	5128_The_Young_Carthaginian_A_Story_of_The_Times_of_Han.txt	644943	1510
1537	19314_Raphael.txt	96800	306
1538	32036_The_Unprotected_Species.txt	49032	236
1539	6952_By_Pike_and_Dyke_a_Tale_of_the_Rise_of_the_Dutch_R.txt	670007	1611
1540	10881_Crescent_and_Iron_Cross.txt	284868	236
1541	24561_A_Report_of_the_Debates_and_Proceedings_in_the_Sec.txt	1471680	3631
1542	20614_The_Wonder_Island_Boys_The_Mysteries_of_the_Cavern.txt	328724	1253
1543	14332_Cleek_the_Man_of_the_Forty_Faces.txt	601336	1594
1544	25396_Dotty_Dimple_At_Home.txt	114233	689
1545	25824_The_Tale_of_Rusty_Wren.txt	92603	474
1546	19478_Four-Day_Planet.txt	308781	1133
1547	17636_The_Mystery_at_Putnam_Hall_The_School_Chums_Strang.txt	267974	1908
1548	11718_The_Camp_Fire_Girls_at_School_Or_The_Wohelo_Weaver.txt	340076	773
1549	7715_The_Last_of_the_Barons__Volume_01.txt	224087	409
1550	45303_The_Life_of_John_Taylor.txt	760526	1538
1551	27393_Medal_of_Honor.txt	55787	316
1552	1937_The_Second_Jungle_Book.txt	339981	1048
1553	33834_Air_Service_Boys_Over_the_Rhine_Or_Fighting_Above_.txt	233952	1166
1554	4985_Ruth_Fielding_of_the_Red_Mill_Or_Jasper_Parloes_Se.txt	222689	1032
1555	51101_Nice_Girl_with_5_Husbands.txt	23721	127
1556	9060_The_Public_Orations_of_Demosthenes_volume_1.txt	459417	269
1557	13716_A_Trip_to_Venus_A_Novel.txt	272906	885
1558	33278_The_Black_Watch_A_Record_in_Action.txt	257326	659
1559	22175_Stories_from_the_Ballads_Told_to_the_Children.txt	102479	554
1560	20547_Stories_of_Birds.txt	125841	921
1561	4684_The_U_P_Trail.txt	670786	3040
1562	27146_Select_Temperance_Tracts.txt	690293	1062
1563	14879_The_Hilltop_Boys_on_Lost_Island.txt	201953	1138
1564	18247_The_Last_Man.txt	996046	1143
1565	2618_A_House-Boat_on_the_Styx.txt	166415	627
1566	27525_Bones_in_London.txt	335514	1816
1567	7746_The_Parisians__Volume_10.txt	69879	206
1568	10897_The_Wendigo.txt	105430	240
1569	11917_The_Story_of_Ireland.txt	590098	793
1570	12778_The_Young_Engineers_in_Mexico_Or_Fighting_the_Mine.txt	252570	1532
1571	14877_The_Tale_of_Ginger_and_Pickles.txt	6021	57
1572	45573_Out_with_Garibaldi_A_story_of_the_liberation_of_It.txt	569729	1176
1573	15263_The_Underground_Railroad.txt	2211398	3815
1574	12454_France_at_War_On_the_Frontier_of_Civilization.txt	81508	175
1575	18932_Mental_Defectives_and_Sexual_Offenders.txt	162516	391
1576	25718_The_Watchers_of_the_Trails_A_Book_of_Animal_Life.txt	368554	586
1577	7128_Indian_Fairy_Tales.txt	392425	1126
1578	12061_Dios_Rome_Volume_6.txt	398817	605
1579	4042_Mozart_The_Man_and_the_Artist_as_Revealed_in_His_O.txt	177463	517
1580	19608_The_Story_of_the_Other_Wise_Man.txt	48022	143
1581	41027_The_Revolt_of_the_Star_Men.txt	157038	495
1582	29322_When_the_Sleepers_Woke.txt	62774	188
1583	39470_The_March_to_Magdala.txt	765447	427
1584	4776_Political_Ideals.txt	129139	168
1585	16921_Plague_Ship.txt	329475	1195
1586	22346_Exile.txt	26747	150
1587	9661_Mormon_Settlement_in_Arizona.txt	570506	1101
1588	25713_The_Judas_Valley.txt	66258	335
1589	16339_The_Passenger_from_Calais.txt	306902	1275
1590	26982_With_Haig_on_the_Somme.txt	402874	1967
1591	20857_Spacehounds_of_IPC.txt	502655	1310
1592	32705_Deadly_City.txt	82275	452
1593	46237_The_Romance_of_Book-Collecting.txt	230760	277
1594	25086_The_Delegate_from_Venus.txt	24392	130
1595	19158_The_Return.txt	64714	330
1596	6087_The_Vampyre_a_Tale.txt	72030	48
1597	519_A_Kidnapped_Santa_Claus.txt	20449	77
1598	51408_Angels_Egg.txt	75505	227
1599	9897_Introductory_American_History.txt	319708	882
1600	21782_The_Yillian_Way.txt	28554	175
1601	11394_Fighting_in_Flanders.txt	247095	289
1602	18790_The_Insect_Folk.txt	163477	1489
1603	15869_A_Voyage_Towards_the_South_Pole_and_Round_the_Worl.txt	589409	757
1604	29504_Whats_He_Doing_in_There.txt	11116	59
1605	2509_The_Lani_People.txt	320965	1442
1606	14859_Daddy_Takes_Us_to_the_Garden.txt	170118	919
1607	19135_The_Southerner_A_Romance_of_the_Real_Lincoln.txt	714719	3466
1608	29321_Vulcans_Workshop.txt	51920	184
1609	21312_Glyn_Severns_Schooldays.txt	447977	2176
1610	1573_Franks_Campaign_Or_The_Farm_and_the_Camp.txt	322987	1745
1611	24707_By_Proxy.txt	76451	337
1612	5921_The_History_of_Don_Quixote_Volume_1_Complete.txt	1151404	1835
1613	19369_The_Triumphs_of_Eugène_Valmont.txt	480326	1501
1614	33480_Under_Fire_For_Servia.txt	224807	831
1615	35157_Handel__The_Story_of_a_Little_Boy_who_Practiced_in.txt	12724	84
1616	27595_Eight_Keys_to_Eden.txt	291967	1231
1617	39917_Narrative_of_an_Expedition_to_the_Shores_of_the_Ar.txt	374484	875
1618	20473_Grace_Harlowes_Third_Year_at_Overton_College.txt	268086	1110
1619	22749_From_Edinburgh_to_India__Burmah.txt	661644	1021
1620	14226_Lobo_Rag_and_Vixen.txt	156877	345
1621	21499_EuropeWhither_Bound.txt	325076	560
1622	5630_The_Story_of_Mormonism_and_The_Philosophy_of_Mormo.txt	144509	203
1623	20532_Love_Among_the_Chickens.txt	249222	1136
1624	22822_The_Superstitions_of_Witchcraft.txt	430060	472
1625	2130_Utopia.txt	236747	106
1626	10807_The_Constitutional_History_of_England_from_1760_to.txt	1050345	740
1627	11565_Friends_though_divided_A_Tale_of_the_Civil_War.txt	564802	1178
1628	10466_Little_Saint_Elizabeth_and_Other_Stories.txt	140855	592
1629	5241_The_Eye_of_Zeitoon.txt	509534	1950
1630	9862_City_of_Endless_Night.txt	465262	1546
1631	16672_The_Last_Journals_of_David_Livingstone_in_Central_.txt	695075	1272
1632	36500_The_Dispatch-Riders_The_Adventures_of_Two_British_.txt	400914	1743
1633	22170_Five_Lectures_on_Blindness.txt	149636	129
1634	21044_The_Willoughby_Captains.txt	664984	3462
1635	21626_Adrift_in_the_Wilds_Or_The_Adventures_of_Two_Shipw.txt	330290	1550
1636	4237_Australian_Search_Party.txt	175078	213
1637	12943_The_Hilltop_Boys_on_the_River.txt	186905	1150
1638	20580_Napoleon_the_Little.txt	423899	869
1639	20713_A_Campfire_Girls_First_Council_Fire.txt	203603	951
1640	28119_My_Father_the_Cat.txt	14441	63
1641	21302_Charge_A_Story_of_Briton_and_Boer.txt	585918	2823
1642	2347_The_Adventure_of_the_Dying_Detective.txt	29161	120
1643	1182_Dope.txt	483883	2225
1644	53370_Wastralls_A_Novel.txt	514809	1628
1645	20955_The_International_Monthly_Magazine_Volume_5_No_1_J.txt	746401	1511
1646	16050_The_Gold_Hunters_Adventures_Or_Life_in_Australia.txt	1624405	7180
1647	4002_The_Honor_of_the_Name.txt	825512	5391
1648	23612_The_Leader.txt	42448	128
1649	8887_Marjories_New_Friend.txt	283674	1953
1650	2020_Tarzan_the_Terrible.txt	518614	1361
1651	21242_On_the_Irrawaddy_A_Story_of_the_First_Burmese_War.txt	568686	1613
1652	13882_John_Thorndykes_Cases.txt	441394	1726
1653	14910_Elsie_at_the_Worlds_Fair.txt	304484	1376
1654	436_The_Master_Key.txt	190825	827
1655	29771_The_Planetoid_of_Peril.txt	48323	160
1656	19695_Forty-one_Thieves_A_Tale_of_California.txt	173682	517
1657	16927_Tacitus_The_Histories_Volumes_I_and_II.txt	648285	1087
1658	1452_Native_Life_in_South_Africa.txt	774185	1387
1659	22031_The_Airplane_Boys_among_the_Clouds_Or_Young_Aviato.txt	269188	1190
1660	16459_Musical_Memories.txt	283043	548
1661	13020_The_Boy_Allies_at_Verdun_Or_Saving_France_from_the.txt	263981	1667
1662	13043_William_of_Germany.txt	734348	1081
1663	1605_The_Crock_of_Gold.txt	289823	963
1664	12938_The_Brighton_Boys_with_the_Flying_Corps.txt	245324	669
1665	50928_Hot_Planet.txt	47931	191
1666	51547_The_Story_of_the_Airship_Non-rigid.txt	157008	467
1667	52167_An_Earthman_on_Venus_Originally_titled_The_Radio_M.txt	269481	1070
1668	41479_Current_History_Vol_VIII_No_3_June_1918.txt	693253	1651
1669	4098_On_the_Trail_of_Grant_and_Lee.txt	318495	459
1670	1259_Twenty_Years_After.txt	1261007	7243
1671	51240_The_Addicts.txt	19088	79
1672	7831_When_London_Burned__a_Story_of_Restoration_Times_a.txt	734170	2031
1673	2064_A_Journey_to_the_Western_Islands_of_Scotland.txt	339059	697
1674	2128_Narratives_of_New_Netherland_1609-1664.txt	130352	117
1675	3027_The_Orange_Fairy_Book.txt	506205	1956
1676	50103_The_Dwindling_Years.txt	31291	138
1677	6904_Boy_Scouts_in_an_Airship_Or_The_Warning_from_the_S.txt	243073	1271
1678	16871_Skyrider.txt	399230	1267
1679	19660_Man_of_Many_Minds.txt	367446	1690
1680	8153_The_Young_Engineers_in_Arizona_or_Laying_Tracks_on.txt	252042	1635
1681	30822_Campaign_of_Battery_D_First_Rhode_Island_Light_Art.txt	50475	58
1682	24313_Once_a_Week.txt	383024	2142
1683	5517_The_Bride_of_the_Nile__Volume_01.txt	99130	192
1684	36242_Narrative_of_a_Voyage_to_the_West_Indies_and_Mexic.txt	260255	452
1685	16399_A_Winter_Tour_in_South_Africa.txt	183458	255
1686	12532_The_Shades_of_the_Wilderness_A_Story_of_Lees_Great.txt	476860	1768
1687	24054_Dead_Giveaway.txt	51229	249
1688	6134_The_Evolution_of_an_Empire_A_Brief_Historical_Sket.txt	170431	416
1689	3606_Antonina_Or_The_Fall_of_Rome.txt	962898	1634
1690	1804_War_and_the_Future_Italy_France_and_Britain_at_War.txt	348450	455
1691	32472_Food_in_War_Time.txt	44575	124
1692	18087_Historic_Doubts_Relative_To_Napoleon_Buonaparte.txt	94114	154
1693	792_Wieland_Or_The_Transformation_An_American_Tale.txt	470144	957
1694	25078_No_Moving_Parts.txt	34061	172
1695	22164_A_Modern_Tomboy_A_Story_for_Girls.txt	481027	1974
1696	44979_The_Secret_Memoirs_of_Bertha_Krupp.txt	394359	1644
1697	24247_Gun_for_Hire.txt	26462	168
1698	30003_Law_and_Laughter.txt	327727	688
1699	51781_The_King_of_the_City.txt	49938	304
1700	11656_The_Great_Shadow_and_Other_Napoleonic_Tales.txt	246870	656
1701	24121_As_Long_As_You_Wish.txt	9577	54
1702	12610_Nan_Sherwoods_Winter_Holidays_Or_Rescuing_the_Runa.txt	271938	1586
1703	20212_Police_Your_Planet.txt	244485	1046
1704	30452_Astounding_Stories__April_1931.txt	447368	1858
1705	31841_The_Water_Eater.txt	21187	109
1706	39685_Nooks_and_Corners_of_Old_England.txt	356752	399
1707	32303_Pastoral_Affair.txt	21000	115
1708	51499_Blueblood.txt	21809	153
1709	17109_Through_Palestine_with_the_Twentieth_Machine_Gun_S.txt	219474	628
1710	51758_From_an_Unseen_Censor.txt	42321	287
1711	1929_The_School_for_Scandal.txt	156883	933
1712	9194_The_Second_Deluge.txt	500470	1813
1713	14667_A_Christmas_Garland.txt	159094	369
1714	36486_The_City_of_the_Mormons_or_Three_Days_at_Nauvoo_in.txt	127489	157
1715	23164_The_Creature_from_Cleveland_Depths.txt	97580	384
1716	4020_Arcadian_Adventures_with_the_Idle_Rich.txt	363216	1124
1717	31162_The_International_Monthly_Volume_5_No_3_March_1852.txt	787592	1150
1718	2660_Early_Australian_Voyages_Pelsart_Tasman_Dampier.txt	293745	297
1719	19528_Sixty_Years_of_California_Song.txt	626054	770
1720	7847_Jack_Norths_Treasure_Hunt_Or_Daring_Adventures_in_.txt	221168	1284
1721	50876_Earthbound.txt	3603	19
1722	9903_Way_of_the_Lawless.txt	365201	1245
1723	21279_2_B_R_0_2_B.txt	13784	97
1724	3533_Sunshine_Sketches_of_a_Little_Town.txt	323246	867
1725	7037_Beric_the_Briton__a_Story_of_the_Roman_Invasion.txt	779236	1716
1726	22073_The_Repairman.txt	29386	117
1727	8694_The_Abbots_Ghost_or_Maurice_Trehernes_Temptation_A.txt	137529	461
1728	15937_I_was_there_with_the_Yanks_on_the_western_front_19.txt	22744	170
1729	15741_The_Little_Colonels_House_Party.txt	326736	1101
1730	20104_The_Cross-Cut.txt	431899	1431
1731	34101_A_Bilateral_Division_of_the_Parietal_Bone_in_a_Chi.txt	34421	73
1732	11179_Seeing_Europe_with_Famous_Authors_Volume_6.txt	293890	489
1733	51867_Sentry_of_the_Sky.txt	115405	571
1734	38222_The_Quest_of_the_Golden_Hope_A_Seventeenth_Century.txt	307861	1261
1735	21701_The_Settler_and_the_Savage.txt	512349	1575
1736	16438_Memoirs_of_Arthur_Hamilton_B_A_of_Trinity_College_.txt	288922	726
1737	9629_Ghost_Stories_of_an_Antiquary_Part_2_More_Ghost_St.txt	252915	505
1738	29660_Three_Years_in_the_Federal_Cavalry.txt	474404	864
1739	29177_The_Pygmy_Planet.txt	51492	251
1740	11668_The_Gold_Hunters_A_Story_of_Life_and_Adventure_in_.txt	298481	896
1741	5321_Concerning_the_Spiritual_in_Art.txt	153828	314
1742	22095_The_Red_Cross_Girls_with_the_Russian_Army.txt	241777	901
1743	1323_History_of_the_Conquest_of_Peru.txt	1766092	2304
1744	18770_A_Christmas_Story.txt	42853	148
1745	33662_A_Republic_Without_a_President_and_Other_Stories.txt	288759	973
1746	1268_The_Mysterious_Island.txt	1076197	4041
1747	12495_Casey_Ryan.txt	326664	849
1748	56698_The_Latter-Day_Prophet_History_of_Joseph_Smith_Wri.txt	300008	620
1749	4380_Under_Fire_The_Story_of_a_Squad.txt	610601	2161
1750	21845_The_Tale_of_Peter_Mink.txt	69823	412
1751	15698_A_Review_of_Uncle_Toms_Cabin_or_An_Essay_on_Slaver.txt	321721	324
1752	20925_History_of_the_United_States_Volume_1.txt	252953	410
1753	14317_The_Sorcery_Club.txt	498006	1844
1754	24780_The_Letters_of_Queen_Victoria__A_Selection_from_he.txt	1058030	2452
1755	31584_History_of_the_Seventh_Ohio_Volunteer_Cavalry.txt	82910	389
1756	15106_Origin_of_the_Anglo-Boer_War_Revealed_2nd_ed.txt	247311	406
1757	22882_Image_of_the_Gods.txt	34243	115
1758	2743_Massacres_of_the_South_1551-1815.txt	512480	936
1759	7884_In_the_Fog.txt	117575	313
1760	20342_Grace_Harlowes_Problem.txt	298474	1092
1761	51168_Operation_Distress.txt	23420	88
1762	19672_The_Holladay_Case_A_Tale.txt	232855	1190
1763	5394_The_Crisis__Volume_07.txt	97487	368
1764	30177_Astounding_Stories_of_Super-Science_January_1931.txt	435313	1918
1765	45532_History_of_Julius_Cæsar_Vol_2_of_2.txt	1136915	2157
1766	10422_Caesar_Dies.txt	265172	881
1767	5952_The_Bobbsey_Twins_in_the_Great_West.txt	214021	1266
1768	9384_The_Comrade_in_White.txt	30449	69
1769	15580_The_Rustlers_of_Pecos_County.txt	397492	1873
1770	6799_Philosophical_Letters_of_Friedrich_Schiller.txt	128416	196
1771	38265_My_Life_in_Many_States_and_in_Foreign_Lands_Dictat.txt	483512	933
1772	24928_Longevity.txt	3241	9
1773	6434_A_Brief_History_of_the_United_States.txt	679475	1708
1774	7958_The_Napoleon_of_the_People.txt	42318	72
1775	3721_France_and_England_in_North_America_Part_I_Pioneer.txt	591122	792
1776	2841_The_Ivory_Child.txt	589667	1639
1777	11485_Slave_Narratives_A_Folk_History_of_Slavery_in_the_.txt	25825	55
1778	699_A_Childs_History_of_England.txt	903538	1030
1779	50959_End_as_a_World.txt	11792	61
1780	590_Robert_Louis_Stevenson_A_Record_an_Estimate_and_a_.txt	369499	607
1781	1723_Cow-Country.txt	370515	1139
1782	18761_The_Circular_Study.txt	296681	894
1783	6768_The_Man_Upstairs_and_Other_Stories.txt	520534	2235
1784	28391_True_To_His_Colors.txt	424800	1349
1785	559_Greenmantle.txt	510809	1554
1786	10552_Roy_Blakeley_His_Story.txt	211815	887
1787	20425_The_Peace_Egg_and_Other_tales.txt	170192	645
1788	46549_The_Willing_Horse_A_Novel.txt	411173	1397
1789	17118_The_Moving_Picture_Girls_Under_the_Palms.txt	214835	1404
1790	17164_Narrative_of_a_Mission_to_Central_Africa_Performed.txt	495577	822
1791	21383_Adventures_in_Australia.txt	193719	566
1792	22906_A_War-Time_Wooing_A_Story.txt	244208	558
1793	14665_Through_the_Air_to_the_North_Pole.txt	233712	1331
1794	11252_Martin_Hewitt_Investigator.txt	306571	930
1795	50924_Sweet_Tooth.txt	23918	96
1796	10619_An_Englishmans_Travels_in_America.txt	306594	309
1797	5388_The_Crisis__Volume_01.txt	102134	482
1798	22966_Toy_Shop.txt	10637	45
1799	46635_Gospel_Philosophy.txt	292398	427
1800	39082_A_Desperate_Voyage.txt	287772	1069
1801	2396_History_of_the_Catholic_Church_from_the_Renaissanc.txt	840780	761
1802	51799_Farmer.txt	58690	294
1803	10540_Mother_Careys_Chickens.txt	393500	1151
1804	1299_The_Heritage_of_the_Sioux.txt	323676	836
1805	29832_Second_Sight.txt	23454	142
1806	32820_World_Beyond_Pluto.txt	39936	186
1807	24728_Stories_Of_Georgia.txt	436329	535
1808	19590_Tom_Slades_Double_Dare.txt	186544	857
1809	4300_Ulysses.txt	1433480	4909
1810	17967_Navy_Boys_Behind_the_Big_Guns_Or_Sinking_the_Germa.txt	252446	1429
1811	21276_The_Wars_Between_England_and_America.txt	324179	308
1812	21708_Up_in_the_Clouds_Balloon_Voyages.txt	148634	237
1813	11440_Tales_of_Three_Hemispheres.txt	138919	260
1814	43235_First_on_the_Moon.txt	317285	1213
1815	6422_The_Life_Adventures__Piracies_of_the_Famous_Captai.txt	589592	1015
1816	50818_How_to_Make_Friends.txt	26804	169
1817	29389_Raiders_of_the_Universes.txt	45806	132
1818	18570_Yule-Tide_in_Many_Lands.txt	139730	400
1819	25628_The_Nothing_Equation.txt	16480	72
1820	25626_The_Girl_Scouts_at_Bellaire_Or_Maid_Marys_Awakenin.txt	265101	1203
1821	24307_The_Twenty-fifth_Regiment_Connecticut_Volunteers_i.txt	140776	230
1822	22245_Steve_and_the_Steam_Engine.txt	319855	1055
1823	6899_The_Childrens_Pilgrimage.txt	436511	1565
1824	18725_A_Napa_Christchild_and_Benicias_Letters.txt	55773	185
1825	5340_Further_Chronicles_of_Avonlea.txt	375624	1309
1826	26837_LoveMarriageBirth_Control.txt	28326	89
1827	21788_Held_Fast_For_England_A_Tale_of_the_Siege_of_Gibra.txt	643672	2470
1828	130_Orthodoxy.txt	352447	241
1829	18356_Orange_and_Green_A_Tale_of_the_Boyne_and_Limerick.txt	532567	1501
1830	37166_Mr_Punch_at_the_Seaside.txt	96141	525
1831	41637_The_Forgotten_Planet.txt	324700	869
1832	5303_The_Little_Hunchback_Zia.txt	34732	114
1833	16121_Brothers_of_Pity_and_Other_Tales_of_Beasts_and_Men.txt	273895	1017
1834	15831_The_Scientific_American_Boy_Or_The_Camp_at_Willow_.txt	312331	521
1835	6836_Three_Men_and_a_Maid.txt	280851	1217
1836	16513_Worlds_War_Events__Volume_3.txt	662726	1640
1837	37151_Habits_Haunts_and_Anecdotes_of_the_Moose_and_Illus.txt	55573	109
1838	38389_Stanleys_Adventures_in_the_Wilds_of_Africa.txt	653106	927
1839	1644_The_Adventures_of_Gerard.txt	341637	1021
1840	15778_The_Honorable_Miss_A_Story_of_an_Old-Fashioned_Tow.txt	451940	1987
